,ISIN,NAME
9409,IE00B52VJ196,MSCI Europe SRI EUR (Acc)
9410,IE00B52XQP83,MSCI South Africa USD (Acc)
9411,IE00B5377D42,MSCI Australia USD (Acc)
9412,IE00B539F030,MSCI UK GBP (Acc)
9413,IE00B53H0131,Bloomberg CMCI Composite SF USD (Acc)
9414,IE00B53HP851,FTSE 100 GBP (Acc)
9415,IE00B53L3W79,Core EURO STOXX 50 EUR (Acc)
9416,IE00B53L4350,Dow Jones Industr. Average USD (Acc)
9417,IE00B53L4X51,FTSE MIB EUR EUR (Acc)
9418,IE00B53QDK08,MSCI Japan USD (Acc)
9419,IE00B53QG562,MSCI EMU EUR (Acc)
9420,IE00B53SZB19,NASDAQ100 USD (Acc)
9421,IE00B57X3V84,Dow Jones Global Sustainability USD (Acc)
9422,IE00B5B5TG76,EURO STOXX 50 EUR (Dist)
9423,IE00B5BD5K76,HSBC ETFs PLC - HSBC MSCI EUROPE UCITS ETF
9424,IE00B5BMR087,Core S&P 500 USD (Acc)
9425,IE00B5BRQB73,MSCI Turkey USD (Dist)
9426,IE00B5KQNG97,S&P 500 USD (Dsit)
9427,IE00B5L01S80,FTSE EPRA Nareit Developed USD (Dist)
9428,IE00B5L8K969,MSCI EM Asia USD (Acc)
9429,IE00B5M1WJ87,S&P Euro Dividend Aristocrats (Dist)
9430,IE00B5M4WH52,JPM EM Local Gov Bond USD (Dist)
9431,IE00B5MJYB88,STOXX Europe 600 Optimised Telecommunications EUR (Acc)
9432,IE00B5MJYC95,STOXX Europe 600 Optimised Travel & Leisure EUR (Acc)
9433,IE00B5MJYX09,STOXX Europe 600 Optimised Industrial Goods & Services EUR (Acc)
9434,IE00B5MJYY16,STOXX Europe 600 Optimised Health Care EUR (Acc)
9435,IE00B5MTWD60,STOXX Europe 600 Optimised Banks EUR (Acc)
9436,IE00B5MTWH09,STOXX Europe 600 Optimised Oil & Gas EUR (Acc)
9437,IE00B5MTWY73,STOXX Europe 600 Optimised Basic Resources EUR (Acc)
9438,IE00B5MTWZ80,STOXX Europe 600 Optimised Technology EUR (Acc)
9439,IE00B5MTXJ97,STOXX Europe 600 Optimised Insurance EUR (Acc)
9440,IE00B5MTXK03,STOXX Europe 600 Optimised Utilities EUR (Acc)
9441,IE00B5MTY077,STOXX Europe 600 Optimised Chemicals EUR (Acc)
9442,IE00B5MTY309,STOXX Europe 600 Optimised Construction & Materials EUR (Acc) HANDELSUNIVERSUM
9443,IE00B5MTYK77,STOXX Europe 600 Optimised Financial Services EUR (Acc)
9444,IE00B5MTYL84,STOXX Europe 600 Optimised Food & Beverage EUR (Acc)
9445,IE00B5MTZ488,STOXX Europe 600 Optimised Media EUR (Acc)
9446,IE00B5MTZ595,STOXX Europe 600 Optimised Personal & Household Goods EUR (Acc)
9447,IE00B5MTZM66,STOXX Europe 600 Optimised Retail EUR (Acc)
9448,IE00B5NLX835,STOXX Europe 600 Optimised Automobiles & Parts EUR (Acc)
9449,IE00B5SG8Z57,MSCI Pacific Ex Japan USD (Dist)
9450,IE00B5SSQT16,MSCI Emerging Markets USD (Dist)
9451,IE00B5V94313,Germany Gov Bond EUR (Dist)
9452,IE00B5VX7566,MSCI Japan USD (Dist)
9453,IE00B5W34K94,MSCI Brazi USD (Dist)
9454,IE00B5W4TY14,MSCI Korea USD (Acc)
9455,IE00B5WFQ436,MSCI USA USD (Dist)
9456,IE00B5WHFQ43,MSCI Mexico Capped USD (Acc)
9457,IE00B5ZR2157,Euro Short Maturity EUR
9458,IE00B60SWW18,STOXX Europe 600 EUR (Acc)
9459,IE00B60SWX25,EURO STOXX 50 EUR (Acc)
9460,IE00B60SWY32,MSCI Europe EUR (Acc)
9461,IE00B60SWZ49,STOXX Europe Small 200 EUR (Acc)
9462,IE00B60SX063,STOXX Europe Mid 200 EUR (Acc)
9463,IE00B60SX170,MSCI USA USD (Acc)
9464,IE00B60SX287,MSCI Japan USD (Acc)
9465,IE00B60SX394,MSCI World USD (Acc)
9466,IE00B60SX402,Russell 2000 USD (Acc)
9467,IE00B652H904,EM Dividend USD (Dist)
9468,IE00B66F4759,Euro High Yield Corp Bond EUR (Dist)
9469,IE00B6QGFW01,Emerging Asia Local Gov Bond USD (Dist)
9470,IE00B6R51Z18,Oil & Gas USD (Acc)
9471,IE00B6R52036,Gold Producers USD (Acc)
9472,IE00B6R52143,Agribusiness USD (Acc)
9473,IE00B6R52259,MSCI ACWI USD (Acc)
9474,IE00B6S2Z822,S&P UK Dividend Aristocrats (Dist)
9475,IE00B6SPMN59,Edge S&P 500 Min Vol USD (Acc)
9476,IE00B6TLBW47,JPM USD EM Corp Bond USD (Dist)
9477,IE00B6TQLL84,J.P. Morgan EUR EM Bond ETF EUR (Dist)
9478,IE00B6X2VY59,Euro Corp Bond Int. Rate Hedged (Dist)
9479,IE00B6X4BP29,Gold 3x Short USD (Acc)
9480,IE00B6YX5B26,S&P Emerging Markets Dividend Aristocrats (Dist) HANDELSUNIVERSUM
9481,IE00B6YX5C33,S&P 500 (Dist)
9482,IE00B6YX5D40,S&P U.S. Dividend Aristocrats (Dist)
9483,IE00B6YX5F63,Bloomberg 1-3 Year Euro Government Bond (Dist)
9484,IE00B6YX5J02,Bloomberg China Treasury Bond (Acc)
9485,IE00B6YX5K17,Bloomberg 1-5 Year Gilt (Dist)
9486,IE00B6YX5L24,Bloomberg 15+ Year Gilt (Dist)
9487,IE00B6YX5M31,Bloomberg Euro High Yield Bond (Dist)
9488,IE00B7452L46,FTSE UK All Share (Acc)
9489,IE00B74DQ490,Global High Yield Corp Bond USD (Dist)
9490,IE00B76BRD76,Natural Gas 3x Short USD (Acc)
9491,IE00B77D4428,MSCI USA USD (Dist)
9492,IE00B78JSG98,MSCI USA Value USD (Dist)
9493,IE00B7J7TB45,Global Corp Bond USD (Dist)
9494,IE00B7K93397,S&P 500 USD (Dist)
9495,IE00B7KMNP07,Solactive Global Pure Gold Miners USD (Dist)
9496,IE00B7KQ7B66,MSCI World USD (Dist)
9497,IE00B7LGZ558,France Gov Bond EUR (Dist)
9498,IE00B7LW6Y90,Italy Gov Bond EUR (Dist)
9499,IE00B7MXFZ59,Bloomberg EM Inflation Linked Local Bond USD (Dist)
9500,IE00B7SD4R47,EURO STOXX 50 3x Lev EUR (Acc)
9501,IE00B7VB3908,FTSE 100 3x Short GBP (Acc)
9502,IE00B7WK2W23,MSCI AC Asia Ex Japan SF (Acc)
9503,IE00B7XD2195,Silver 3x Lev USD (Acc)
9504,IE00B7Y34M31,S&P 500 3x Lev USD (Acc)
9505,IE00B802KR88,S&P 500 Low Volatility (Acc)
9506,IE00B810Q511,FTSE 100 GBP (Dist)
9507,IE00B86MWN23,Edge MSCI Europe Min Volatility EUR (Acc)
9508,IE00B873CW36,FTSE MIB 3x Short EUR (Acc)
9509,IE00B878KX55,DAX 3x Lev EUR (Acc)
9510,IE00B87G8S03,Global AAA-AA Gov Bond USD (Dist)
9511,IE00B87RLX93,Euro Corp Bond Financials EUR (Dist)
9512,IE00B88D2999,FTSE 100 3x Lev GBP (Acc)
9513,IE00B8CJW150,US Energy Infrastructure MLP USD (Dist)
9514,IE00B8FHGS14,Edge MSCI World Min Volatility USD (Acc)
9515,IE00B8GF1M35,Dow Jones Global Real Estate (Dist)
9516,IE00B8GKDB10,FTSE All-World High Dividend Yield USD (Dist)
9517,IE00B8GKPP93,DAX 3x Short EUR (Acc)
9518,IE00B8HGT870,Gold 3x Lev USD (Acc)
9519,IE00B8J37J31,MSCI Japan CHF Hedged (Acc) HANDELSUNIVERSUM
9520,IE00B8JDT196,J.P. Morgan EM Investment Grade Bond USD (Dist)
9521,IE00B8JF9153,EURO STOXX 50 3x Short EUR (Acc)
9522,IE00B8JG1787,Silver 3x Short USD (Acc)
9523,IE00B8JVMZ80,Copper 3x Lev USD (Acc)
9524,IE00B8K7KM88,S&P 500 3x Short USD (Acc)
9525,IE00B8KD3F05,Copper 3x Short USD (Acc)
9526,IE00B8KGV557,Edge MSCI EM Min Vol USD (Acc)
9527,IE00B8KMSQ34,S&P 500 CHF (Acc)
9528,IE00B8NB3063,FTSE MIB 3x Lev EUR (Acc)
9529,IE00B8X9NW27,US Large Cap Core Alphadex Class A USD (Acc)
9530,IE00B8X9NX34,Emerging Markets Alphadex Class A USD (Acc)
9531,IE00B8X9NY41,Eurozone Alphadex Class A EUR (Acc)
9532,IE00B8X9NZ57,United Kingdom Alphadex Class A GBP (Acc)
9533,IE00B910VR50,MSCI EMU (Acc)
9534,IE00B945VV12,FTSE Developed Europe EUR (Dist)
9535,IE00B94QKC83,FTSE 100 2x Lev GBP (Acc)
9536,IE00B94QKF15,FTSE 100 2x Short GBP (Acc)
9537,IE00B94QKG22,FTSE 100 1x Short GBP (Acc)
9538,IE00B94QKJ52,FTSE 250 2x Lev GBP (Acc)
9539,IE00B94QLN63,Palladium 2x Lev USD (Acc)
9540,IE00B94QLR02,Palladium 1x Short USD (Acc)
9541,IE00B94ZB998,US Energy Infrastructure MLP USD (Acc)
9542,IE00B95PGT31,FTSE Japan USD (Dist)
9543,IE00B979GK47,S&P U.S. Dividend Aristocrats (Dist)
9544,IE00B988C465,High Yield Corp Bond CHF Hedged (Dist)
9545,IE00B99FL386,Bloomberg SASB U.S. High Yield Corporate ESG (Dist)
9546,IE00B9CQXS71,S&P Global Dividend Aristocrats USD (Dist)
9547,IE00B9F5YL18,FTSE Developed Asia Pacific Ex Japan USD (Dist)
9548,IE00B9KNR336,S&P Pan Asia Dividend Aristocrats (Dist)
9549,IE00B9M04V95,JPM EM Bond CHF Hedged (Dist)
9550,IE00B9M6RS56,JPM USD EM Bond EUR Hedged (Dist)
9551,IE00B9M6SJ31,Global Corp Bond EUR Hedged (Dist)
9552,IE00B9MRHC27,MSCI Nordic EUR (Dist)
9553,IE00B9MRJJ36,MDAX ESG Screened (Dist)
9554,IE00BBGBF313,FTSE 250 1x Short GBP (Acc)
9555,IE00BBQ2W338,MSCI AC Far East Ex Japan USD (Acc)
9556,IE00BC7GZJ81,Bloomberg 1-3 Year U.S. Treasury Bond (Dist)
9557,IE00BC7GZW19,Bloomberg 0-3 Year Euro Corporate Bond EUR (Dist)
9558,IE00BC7GZX26,Bloomberg 0-3 Year US Corporate Bond USD (Dist) HANDELSUNIVERSUM
9559,IE00BCBJF711,Bloomberg 0-5 Year Sterling Corporate Bond GBP (Dist)
9560,IE00BCBJG560,MSCI World Small Cap USD
9561,IE00BCHWNQ94,MSCI World ESG Screened USD (Dist)
9562,IE00BCHWNS19,MSCI USA Energy USD (Dist)
9563,IE00BCHWNT26,MSCI USA Financials USD (Dist)
9564,IE00BCHWNV48,MSCI USA Industrial USD (Dist)
9565,IE00BCHWNW54,MSCI USA Health Care USD (Dist)
9566,IE00BCLWRB83,US Corp Bond Interest Rate Hedged (Dist)
9567,IE00BCLWRD08,MSCI EMU Mid Cap EUR (Acc)
9568,IE00BCLWRF22,MSCI EMU Large Cap EUR (Acc)
9569,IE00BCLWRG39,MSCI Japan USD Hedged (Acc)
9570,IE00BCRY5Y77,USD Short Duration Corp Bond (Dist)
9571,IE00BCRY6003,USD Short Duration High Yield Corp Bond USD (Dist)
9572,IE00BCRY6227,USD Ultrashort Bond USD (Dist)
9573,IE00BCRY6557,EUR Ultrashort Bond EUR (Dist)
9574,IE00BD0B9B76,Inclusion and Diversity USD (Acc)
9575,IE00BD0Q9673,US High Yield Fallen Angels USD (Dist)
9576,IE00BD1F4K20,Edge MSCI USA Size USD (Acc)
9577,IE00BD1F4L37,Edge USA Quality USD (Acc)
9578,IE00BD1F4M44,Edge USA Value USD (Acc)
9579,IE00BD1F4N50,Edge USA Momentum USD (Acc)
9580,IE00BD34DK07,S&P 500 EUR Hedged (Acc)
9581,IE00BD3V0B10,S&P US Banks USD (Acc)
9582,IE00BD45KH83,Core MSCI EM IMI USD (Dist)
9583,IE00BD4DX952,ESG Emerging Markets Bond Quality Weighted USD (Dist)
9584,IE00BD4DXB77,ESG USD EM Bond Quality Weighted EUR Hedged (Dist)
9585,IE00BD4TXS21,MSCI USA USD (Acc)
9586,IE00BD4TXV59,MSCI World USD (Acc)
9587,IE00BD4TYG73,MSCI USA (Acc) EUR Hedged
9588,IE00BD5FCF91,FTSE UK All Share GBP (Dist)
9589,IE00BD5HBQ97,Factor FX Class A USD (Acc)
9590,IE00BD5HBS12,Factor FX Class C EUR Hedged (Acc)
9591,IE00BD5KGK77,Equity Factor Index Emerging Markets USD (Acc)
9592,IE00BD6RZT93,US Equity Income USD (Acc)
9593,IE00BD6RZW23,US Equity Income EUR Hedged (Acc)
9594,IE00BD842Y21,Global Equity Income Class B USD (Dist)
9595,IE00BD8D5G25,Euro Short-Term High Yield Corp Bond EUR (Acc)
9596,IE00BD8D5H32,Euro Short-Term High Yield Corp Bond EUR (Dis)
9597,IE00BD8PGZ49,US Treasury Bond 20+y EUR Hedged (Dist) HANDELSUNIVERSUM
9598,IE00BD8PH067,US Treasury Bond 20+y CHF (Dist)
9599,IE00BD8PH174,Global Inflation Linked Gov Bond EUR (Dist)
9600,IE00BD93YH54,S&P 500 Min Volatility USD (Dist)
9601,IE00BD9MMD49,Betabuilders US Treasury Bond 1-3 Yr USD (Acc)
9602,IE00BD9MMF62,Ultra-Short Income EUR (Acc)
9603,IE00BDB7J586,MSCI USA Minimum Volatility USD (Dist)
9604,IE00BDBRDM35,Global Aggregate Bond EUR (Acc)
9605,IE00BDBRT036,Nasdaq Clean Edge Green Energy Class A USD (Acc)
9606,IE00BDD48R20,USD Corporate 1-3 Year Bond (Dist)
9607,IE00BDDRDW15,JPM ESG USD EM Bond USD (Dist)
9608,IE00BDDRDY39,USD Emerging Markets Sovereign Bond EUR Hedged (Acc)
9609,IE00BDDRF478,S&P 500 Communication USD (Acc)
9610,IE00BDDRF700,Tech Megatrend Equal Weight USD (Acc)
9611,IE00BDDRF924,Cloud Technology Equal Weight USD (Acc)
9612,IE00BDF12W49,Emerging Markets Equity Income USD (Acc)
9613,IE00BDF16114,Europe SmallCap Dividend EUR (Acc)
9614,IE00BDFBTQ78,Global Mining USD (Acc)
9615,IE00BDFC6G93,USD Emerging Markets Sovereign Bond USD (Dist)
9616,IE00BDFC6Q91,USD Ultra-Short Income USD (Dist)
9617,IE00BDFGJ627,USD Floating Rate Bond USD (Acc)
9618,IE00BDFJYM28,US Aggregate Bond EUR (Acc)
9619,IE00BDFJYP58,Fallen Angels High Yield Corp Bond USD (Acc)
9620,IE00BDFK1573,US Treasury Bond 1-3y EUR (Acc)
9621,IE00BDFL4P12,Diversified Commodity Swap USD (Acc)
9622,IE00BDGN9Z19,MSCI EMU ESG Screened EUR (Dist)
9623,IE00BDGV0308,MSCI USA Select Factor Mix (Dist)
9624,IE00BDGV0415,MSCI USA Select Factor Mix (Acc)
9625,IE00BDQYWQ65,USDTIPS 0-5 USD (Dist)
9626,IE00BDQZ5152,USD Intermediate Credit Bond USD (Dist)
9627,IE00BDR55471,MSCI ACWI SRI USD (Acc)
9628,IE00BDR55927,MSCI ACWI Socially Responsible EUR Hedged (Acc)
9629,IE00BDR5H073,Global Gender Equality EUR Hedged (Acc)
9630,IE00BDR5HM97,USD High Yield Corporate Bond (Dist)
9631,IE00BDS67326,EM Local Currency Bond USD (Acc)
9632,IE00BDT6FP91,Refinitiv Global Convertible Bond EUR Hedged (Acc)
9633,IE00BDT8V027,Preferred Shares EUR Hedged (Dist)
9634,IE00BDVJF675,Preferred Shares USD (Dist)
9635,IE00BDVPNG13,Artificial Intelligence USD (Acc)
9636,IE00BDVPNS35,Enhanced Commodity Ex-Agri. USD (Acc) HANDELSUNIVERSUM
9637,IE00BDVPNV63,Enhanced Commodity Ex-Agri. EUR (Acc)
9638,IE00BDVPTJ63,MSCI USA Banks USD (Dist)
9639,IE00BDZCKK11,S&P 500 QVM USD (Dist)
9640,IE00BDZVH859,USD TIPS GBP (Dist)
9641,IE00BDZVH966,USD TIPS EUR (Acc)
9642,IE00BDZVHD04,Developed Markets Property Yield EUR (Acc)
9643,IE00BDZVHG35,NASDAQ US Biotechnology USD (Dist)
9644,IE00BDZZTM54,MSCI World SRI USD (Dist)
9645,IE00BF0BCP69,All Commodities USD (Acc)
9646,IE00BF0H7608,Pharma Breakthrough USD (Acc)
9647,IE00BF0M2Z96,Battery Value-Chain USD (Acc)
9648,IE00BF0M6N54,Ecommerce Logistics USD (Acc)
9649,IE00BF11F458,USD Floating Rate Bond EUR Hedged (Dist)
9650,IE00BF11F565,Core EUR Corp Bond EUR (Acc)
9651,IE00BF16M727,Nasdaq Cybersecurity Class A USD (Acc)
9652,IE00BF1B7389,MSCI ACWI EUR Hedged (Acc)
9653,IE00BF1QPL78,Bloomberg Global Aggregate Bond EUR Hedged (Dist)
9654,IE00BF20LF40,MSCI Europe Mid Cap Unhedged EUR (Acc)
9655,IE00BF2B0K52,Emerging Markets USD
9656,IE00BF2B0L69,European Dividend EUR (Dist)
9657,IE00BF2B0M76,Global Dividend USD (Dist)
9658,IE00BF2B0N83,Global Equity SRI USD (Acc)
9659,IE00BF2B0P08,US Equity USD (Acc)
9660,IE00BF2FN646,US Treasury Bond 7-10 Year USD (Dist)
9661,IE00BF2FN869,US Treasury Bond 7-10 Year EUR Hedged (Dist)
9662,IE00BF2FNG46,US Treasury Bond 1-3 Year USD (Dist)
9663,IE00BF2FNJ76,US Treasury Bond 1-3 Year EUR Hedged (Dist)
9664,IE00BF2FNQ44,US Treasury Bond 3-7 Year USD (Dist)
9665,IE00BF2GFH28,US Treasury Bond USD (Dist)
9666,IE00BF2QSQ20,Edge MSCI USA Quality USD (Dist)
9667,IE00BF3N6Y61,USD Corp Bond EUR Hedged (Dist)
9668,IE00BF3N6Z78,Global Corp Bond USD Hedged (Acc)
9669,IE00BF3N7094,Euro High Yield Corp Bond EUR (Acc)
9670,IE00BF3N7102,Euro High Yield Corp Bond EUR (Dist)
9671,IE00BF3N7219,Fallen Angels High Yield Corp Bond EUR (Dist)
9672,IE00BF3NC260,Euro High Yield Corp Bond USD Hedged (Acc)
9673,IE00BF4G6Y48,Global Research Enhanced Index Equity ESG USD (Acc)
9674,IE00BF4G6Z54,Global Emerging Markets Research Enhanced Index Equity ESG USD (Acc) HANDELSUNIVERSUM
9675,IE00BF4G7076,US Research Enhanced Index Equity ESG USD (Acc)
9676,IE00BF4G7183,Europe Research Enhanced Index Equity ESG EUR (Acc)
9677,IE00BF4J0300,Bloomberg Commodity USD (Acc)
9678,IE00BF4NQ904,MSCI China A USD (Dist)
9679,IE00BF4Q4063,Ossiam World ESG Machine Learning EUR (Acc)
9680,IE00BF4RFH31,MSCI World Small Cap USD (Acc)
9681,IE00BF4TW453,Bund 30Y 3x Short EUR (Acc)
9682,IE00BF4TW560,Gilts 10Y 1x Short GBP (Acc)
9683,IE00BF4TW784,US Treasuries 30Y 3x Short USD (Acc)
9684,IE00BF4TWC33,Industrial Metals Enhanced USD (Acc)
9685,IE00BF4TWF63,Energy Enhanced USD (Acc)
9686,IE00BF51K025,USD Corporate Bond (Dist)
9687,IE00BF51K132,Emerging Markets USD Bond (Dist)
9688,IE00BF51K249,Euro Corporate Bond ESG EUR (Dist)
9689,IE00BF540Y54,Core Global Aggregate Bond GBP (Dist)
9690,IE00BF540Z61,Global Fallen Angel High Yield Bond USD (Acc)
9691,IE00BF541080,Emerging Markets High Yield Bond USD (Acc)
9692,IE00BF553838,JPM ESG USD EM Bond USD (Acc)
9693,IE00BF59RV63,Corporate Bond Research Enhanced Index ESG USD (Acc)
9694,IE00BF59RW70,Corporate Bond 1-5 Yr Research Enhanced Index ESG EUR (Acc)
9695,IE00BF59RX87,Corporate Bond Research Enhanced Index ESG EUR (Acc)
9696,IE00BF5DXP42,Indxx Innovative Transaction & Process Class A USD (Acc)
9697,IE00BF5GB717,Floating Rate Bond EUR (Dist)
9698,IE00BF5LJ058,FTSE Italia Mid-Small Cap EUR (Acc)
9699,IE00BF8HV600,US Short-Term High Yield Corp Bond EUR Hedged (Dis)
9700,IE00BF8HV717,Covered Bond EUR (Dis)
9701,IE00BF8J5974,ESG USD Corporate Bond Short Duration (Dist)
9702,IE00BF92J153,Digital Payments USD (Acc)
9703,IE00BF92LV92,Ossiam ESG Low Carbon Shiller Barclays Cape® US Sector EUR (Acc)
9704,IE00BFD2H405,Cloud Computing Class A USD (Acc)
9705,IE00BFF5RX68,Edge MSCI USA Value USD (Dist)
9706,IE00BFF5RZ82,Edge MSCI USA Momentum USD (Dist)
9707,IE00BFG1RG61,Goldman Sachs Equity Factor Index World (Dist)
9708,IE00BFM15T99,Core MSCI Japan IMI USD (Dist)
9709,IE00BFM6T814,Emerging Asia Local Gov Bond USD (Acc)
9710,IE00BFM6T921,Developed Markets Property Yield USD (Acc)
9711,IE00BFM6TB42,Global Corp Bond USD (Acc)
9712,IE00BFM6TC58,US Treasury Bond 20+ y USD (Acc) HANDELSUNIVERSUM
9713,IE00BFM6TD65,JPM US EM Corp Bond USD (Acc)
9714,IE00BFMKQ930,ESG USD Corporate Bond Short Duration EUR Hedged (Acc)
9715,IE00BFMM8Y81,Spain Gov Bond USD (Acc)
9716,IE00BFMM9235,Italy Gov Bond USD (Acc)
9717,IE00BFMNHK08,MSCI Europe ESG EUR (Acc)
9718,IE00BFMNPS42,MSCI USA ESG USD (Acc)
9719,IE00BFMXXD54,S&P 500 USD (Acc)
9720,IE00BFMXYX26,FTSE Japan USD (Acc)
9721,IE00BFMXYY33,FTSE Japan EUR Hedged (Acc)
9722,IE00BFNM3B99,MSCI EMU ESG EUR (Acc)
9723,IE00BFNM3C07,MSCI EMU ESG EUR (Dist)
9724,IE00BFNM3D14,MSCI Europe ESG EUR (Acc)
9725,IE00BFNM3F38,MSCI Europe ESG EUR (Dist)
9726,IE00BFNM3G45,MSCI USA ESG USD (Acc)
9727,IE00BFNM3H51,MSCI USA ESG USD (Dist)
9728,IE00BFNM3J75,MSCI World ESG USD (Acc)
9729,IE00BFNM3K80,MSCI World ESG USD (Dist)
9730,IE00BFNM3L97,MSCI Japan ESG USD (Acc)
9731,IE00BFNM3M05,MSCI Japan ESG USD (Dist)
9732,IE00BFNM3N12,MSCI EM IMI ESG USD (Dist)
9733,IE00BFNM3P36,MSCI EM IMI ESG USD (Acc)
9734,IE00BFTWP510,Euro Stoxx Low Volatility EUR (Acc)
9735,IE00BFWFPX50,S&P U.S. Communication Services Select Sector USD (Acc)
9736,IE00BFWFPY67,Bloomberg Emerging Markets Local Bond USD Unhedged (Acc)
9737,IE00BFWXDV39,AC Asia Ex Japan USD (Acc)
9738,IE00BFWXDW46,European Equity EUR (Acc)
9739,IE00BFWXDX52,Investment Grade Corporate Bond USD (Dist)
9740,IE00BFWXDY69,Euro Short Maturity EUR (Dist)
9741,IE00BFXR5Q31,US Equity USD (Dist)
9742,IE00BFXR5S54,Global Equity USD (Acc)
9743,IE00BFXR5T61,Japan Equity USD (Acc)
9744,IE00BFXR5V83,Europe Ex UK Equity EUR (Acc)
9745,IE00BFXR5W90,Asia Pacific Ex Japan Equity USD (Acc)
9746,IE00BFXR6159,Multi-Strategy Enhanced Commodities USD (Acc)
9747,IE00BFXYHY63,USD Treasury Bond 3-7y USD (Dist)
9748,IE00BFY0GT14,MSCI World USD
9749,IE00BFYN8Y92,EMQQ Emerging Markets Internet & Ecommerce USD (Acc)
9750,IE00BFYTYS33,Edge MSCI World Value USD (Dist)
9751,IE00BFZPF546,iSharesJPM EM Local Gov Bond USD (Acc) HANDELSUNIVERSUM
9752,IE00BFZXGZ54,EQQQ Nasdaq 100 USD (Acc)
9753,IE00BG04LT92,High Yield Corporate Bond USD (Acc)
9754,IE00BG04LZ52,MSCI USA CHF Hedged (Acc)
9755,IE00BG04M077,MSCI USA EUR Hedged (Acc)
9756,IE00BG0J4841,Digital Security USD (Dist)
9757,IE00BG0J4957,Broad $ High Yield Corp Bond USD (Dist)
9758,IE00BG0J4B71,Broad € High Yield Corp Bond EUR (Dist)
9759,IE00BG0J4C88,Digital Security USD (Acc)
9760,IE00BG0NY640,MSCI Europe ESG Leaders Catholic Principles EUR (Dist)
9761,IE00BG0SKF03,Edge MSCI EM Value USD (Acc)
9762,IE00BG11HV38,MSCI World ESG Enhanced USD (Dist)
9763,IE00BG13YG34,Edge MSCI Europe Quality EUR (Dist)
9764,IE00BG13YH41,Edge MSCI Europe Value EUR (Dist)
9765,IE00BG13YJ64,Edge MSCI Europe Momentum EUR (Dist)
9766,IE00BG13YK79,Edge MSCI Europe Min Volatility EUR (Dist)
9767,IE00BG13YL86,Edge MSCI Europe Multifactor EUR (Dist)
9768,IE00BG13YZ23,Edge MSCI USA Multifactor USD (Dist)
9769,IE00BG143G97,Germany All Cap EUR (Dist)
9770,IE00BG36TC12,MSCI Japan ESG USD (Acc)
9771,IE00BG370F43,MSCI EM ESG USD (Acc)
9772,IE00BG47KB92,Global Aggregate Bond EUR Hedged (Dist)
9773,IE00BG47KH54,Global Aggregate Bond EUR Hedged (Acc)
9774,IE00BG5J1M21,The Medical Cannabis And Wellness USD (Acc)
9775,IE00BG5QQ390,USD Corp Bond 0-3y ESG EUR Hedged (Acc)
9776,IE00BG7PP820,Communications S&P US Select Sector USD (Acc)
9777,IE00BG88WG77,Enhanced Commodity Hedged EUR (Acc)
9778,IE00BG88WH84,Enhanced Commodity GBP (Acc)
9779,IE00BG88WL21,Enhanced Commodity CHF (Acc)
9780,IE00BG8BCY43,Ultra-Short Income USD (Acc)
9781,IE00BGBN6P67,CoinShares Global Blockchain USD (Acc)
9782,IE00BGCSB447,USD Ultrashort Bond USD (Acc)
9783,IE00BGDPWV87,Asia Property Yield USD (Acc)
9784,IE00BGDPWW94,MSCI Europe SRI EUR (Dist)
9785,IE00BGDQ0L74,European Property Yield EUR (Acc)
9786,IE00BGDQ0T50,MSCI EM SRI USD (Dist)
9787,IE00BGDQ0V72,MSCI Japan SRI USD (Dist)
9788,IE00BGHQ0G80,MSCI AC World ESG Screened EUR (Acc)
9789,IE00BGJWWT11,Euro Government Bond 5-7 Year (Dist)
9790,IE00BGJWWV33,Euro Government Bond 3-5 Year (Dist) HANDELSUNIVERSUM
9791,IE00BGJWWW40,Euro Government Bond 7-10 Year (Dist)
9792,IE00BGJWWX56,Euro Government Bond (Dist)
9793,IE00BGJWWY63,Euro Government Bond 1-3 Year (Dist)
9794,IE00BGJWX091,S&P 500 EUR (Dist)
9795,IE00BGL86Z12,Electric Driving Tech USD (Acc)
9796,IE00BGPP6473,US Treasury Bond 3-7 Years EUR (Dist)
9797,IE00BGPP6580,US Treasury Bond 7-10y GBP (Dist)
9798,IE00BGPP6697,US Treas. Bond 7-10 Years EUR (Dist)
9799,IE00BGPP8L80,Edge MSCI World Min Volatility GBP (Acc)
9800,IE00BGQ0J979,JPM USD EM Bond CHF (Acc)
9801,IE00BGQYRQ28,MSCI USA Consumer Staples USD (Dist)
9802,IE00BGQYRR35,MSCI USA Consumer Discretionary USD (Dist)
9803,IE00BGQYRS42,MSCI USA Information Tech USD (Dist)
9804,IE00BGR7L912,US Treasury Bond 0-1y USD (Dist)
9805,IE00BGSF1X88,US Treas. Bond 0-1y USD (Acc)
9806,IE00BGV5VM45,S&P Europe (ex UK) EUR (Dist)
9807,IE00BGV5VN51,AI & Big Data USD (Acc)
9808,IE00BGV5VR99,Future Mobility USD (Acc)
9809,IE00BGYWFK87,USD Corporate Bond (Acc)
9810,IE00BGYWFL94,USD Corporate Bond EUR Hedged (Acc)
9811,IE00BGYWT403,EUR Corporate Bond (Acc)
9812,IE00BH04GL39,Eurozone Government Bond EUR (Acc)
9813,IE00BH361H73,MSCI North America High Dividend USD (Acc)
9814,IE00BH3YZ803,S&P SmallCap 600 (Acc)
9815,IE00BH4G7D40,USD Corp Bond ESG EUR (Dist)
